,recording,file,label,valid_frames,recording_short,unique_label
1798,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,160.npy,NaturalVideo,300,6-9,6-9_160_NaturalVideo
1799,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,649.npy,NaturalVideo,300,6-9,6-9_649_NaturalVideo
1800,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,344.npy,RandomDots,240,6-9,6-9_344_RandomDots
1801,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,497.npy,Gabor,300,6-9,6-9_497_Gabor
1802,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,280.npy,NaturalVideo,300,6-9,6-9_280_NaturalVideo
1803,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,223.npy,NaturalVideo,300,6-9,6-9_223_NaturalVideo
1804,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,565.npy,NaturalVideo,300,6-9,6-9_565_NaturalVideo
1805,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,318.npy,RandomDots,240,6-9,6-9_318_RandomDots
1806,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,236.npy,RandomDots,240,6-9,6-9_236_RandomDots
1807,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,623.npy,NaturalVideo,300,6-9,6-9_623_NaturalVideo
1808,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,499.npy,NaturalVideo,300,6-9,6-9_499_NaturalVideo
1809,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,659.npy,NaturalVideo,300,6-9,6-9_659_NaturalVideo
1810,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,633.npy,NaturalVideo,300,6-9,6-9_633_NaturalVideo
1811,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,490.npy,NaturalVideo,300,6-9,6-9_490_NaturalVideo
1812,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,522.npy,NaturalVideo,300,6-9,6-9_522_NaturalVideo
1813,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,349.npy,NaturalVideo,300,6-9,6-9_349_NaturalVideo
1814,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,635.npy,NaturalVideo,300,6-9,6-9_635_NaturalVideo
1815,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,666.npy,RandomDots,240,6-9,6-9_666_RandomDots
1816,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,737.npy,NaturalImages,315,6-9,6-9_737_NaturalImages
1817,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,193.npy,RandomDots,240,6-9,6-9_193_RandomDots
1818,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,578.npy,NaturalVideo,300,6-9,6-9_578_NaturalVideo
1819,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,388.npy,NaturalVideo,300,6-9,6-9_388_NaturalVideo
1820,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,191.npy,Gabor,300,6-9,6-9_191_Gabor
1821,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,688.npy,NaturalImages,318,6-9,6-9_688_NaturalImages
1822,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,323.npy,NaturalVideo,300,6-9,6-9_323_NaturalVideo
1823,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,80.npy,NaturalVideo,300,6-9,6-9_80_NaturalVideo
1824,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,717.npy,NaturalImages,325,6-9,6-9_717_NaturalImages
1825,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,512.npy,NaturalVideo,300,6-9,6-9_512_NaturalVideo
1826,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,617.npy,NaturalVideo,300,6-9,6-9_617_NaturalVideo
1827,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,362.npy,NaturalVideo,300,6-9,6-9_362_NaturalVideo
1828,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,259.npy,NaturalVideo,300,6-9,6-9_259_NaturalVideo
1829,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,640.npy,NaturalVideo,300,6-9,6-9_640_NaturalVideo
1830,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,625.npy,RandomDots,240,6-9,6-9_625_RandomDots
1831,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,11.npy,RandomDots,240,6-9,6-9_11_RandomDots
1832,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,351.npy,NaturalVideo,300,6-9,6-9_351_NaturalVideo
1833,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,213.npy,NaturalVideo,300,6-9,6-9_213_NaturalVideo
1834,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,219.npy,NaturalVideo,300,6-9,6-9_219_NaturalVideo
1835,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,116.npy,RandomDots,240,6-9,6-9_116_RandomDots
1836,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,595.npy,NaturalVideo,300,6-9,6-9_595_NaturalVideo
1837,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,108.npy,NaturalVideo,300,6-9,6-9_108_NaturalVideo
1838,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,681.npy,NaturalImages,318,6-9,6-9_681_NaturalImages
1839,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,541.npy,NaturalVideo,300,6-9,6-9_541_NaturalVideo
1840,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,187.npy,NaturalVideo,300,6-9,6-9_187_NaturalVideo
1841,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,208.npy,NaturalVideo,300,6-9,6-9_208_NaturalVideo
1842,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,545.npy,NaturalVideo,300,6-9,6-9_545_NaturalVideo
1843,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,309.npy,NaturalVideo,300,6-9,6-9_309_NaturalVideo
1844,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,277.npy,NaturalVideo,300,6-9,6-9_277_NaturalVideo
1845,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,359.npy,NaturalVideo,300,6-9,6-9_359_NaturalVideo
1846,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,184.npy,NaturalVideo,300,6-9,6-9_184_NaturalVideo
1847,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,663.npy,RandomDots,240,6-9,6-9_663_RandomDots
1848,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,414.npy,NaturalVideo,300,6-9,6-9_414_NaturalVideo
1849,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,201.npy,NaturalVideo,300,6-9,6-9_201_NaturalVideo
1850,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,209.npy,NaturalVideo,300,6-9,6-9_209_NaturalVideo
1851,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,176.npy,NaturalVideo,300,6-9,6-9_176_NaturalVideo
1852,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,385.npy,NaturalVideo,300,6-9,6-9_385_NaturalVideo
1853,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,190.npy,NaturalVideo,300,6-9,6-9_190_NaturalVideo
1854,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,257.npy,NaturalVideo,300,6-9,6-9_257_NaturalVideo
1855,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,79.npy,NaturalVideo,300,6-9,6-9_79_NaturalVideo
1856,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,713.npy,NaturalImages,310,6-9,6-9_713_NaturalImages
1857,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,686.npy,NaturalImages,315,6-9,6-9_686_NaturalImages
1858,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,335.npy,NaturalVideo,300,6-9,6-9_335_NaturalVideo
1859,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,428.npy,NaturalVideo,300,6-9,6-9_428_NaturalVideo
1860,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,195.npy,NaturalVideo,300,6-9,6-9_195_NaturalVideo
1861,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,328.npy,NaturalVideo,300,6-9,6-9_328_NaturalVideo
1862,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,140.npy,NaturalVideo,300,6-9,6-9_140_NaturalVideo
1863,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,383.npy,NaturalVideo,300,6-9,6-9_383_NaturalVideo
1864,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,631.npy,NaturalVideo,300,6-9,6-9_631_NaturalVideo
1865,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,523.npy,NaturalVideo,300,6-9,6-9_523_NaturalVideo
1866,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,237.npy,NaturalVideo,300,6-9,6-9_237_NaturalVideo
1867,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,118.npy,NaturalVideo,300,6-9,6-9_118_NaturalVideo
1868,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,368.npy,NaturalVideo,300,6-9,6-9_368_NaturalVideo
1869,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,30.npy,Gabor,300,6-9,6-9_30_Gabor
1870,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,661.npy,NaturalVideo,300,6-9,6-9_661_NaturalVideo
1871,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,109.npy,NaturalVideo,300,6-9,6-9_109_NaturalVideo
1872,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,707.npy,NaturalImages,310,6-9,6-9_707_NaturalImages
1873,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,268.npy,RandomDots,240,6-9,6-9_268_RandomDots
1874,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,526.npy,NaturalVideo,300,6-9,6-9_526_NaturalVideo
1875,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,403.npy,NaturalVideo,300,6-9,6-9_403_NaturalVideo
1876,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,308.npy,RandomDots,240,6-9,6-9_308_RandomDots
1877,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,727.npy,NaturalImages,310,6-9,6-9_727_NaturalImages
1878,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,679.npy,NaturalVideo,300,6-9,6-9_679_NaturalVideo
1879,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,508.npy,RandomDots,240,6-9,6-9_508_RandomDots
1880,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,701.npy,NaturalImages,320,6-9,6-9_701_NaturalImages
1881,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,200.npy,NaturalVideo,300,6-9,6-9_200_NaturalVideo
1882,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,77.npy,NaturalVideo,300,6-9,6-9_77_NaturalVideo
1883,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,692.npy,NaturalImages,320,6-9,6-9_692_NaturalImages
1884,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,655.npy,NaturalVideo,300,6-9,6-9_655_NaturalVideo
1885,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,320.npy,NaturalVideo,300,6-9,6-9_320_NaturalVideo
1886,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,274.npy,NaturalVideo,300,6-9,6-9_274_NaturalVideo
1887,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,348.npy,NaturalVideo,300,6-9,6-9_348_NaturalVideo
1888,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,574.npy,RandomDots,240,6-9,6-9_574_RandomDots
1889,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,292.npy,Gabor,300,6-9,6-9_292_Gabor
1890,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,441.npy,NaturalVideo,300,6-9,6-9_441_NaturalVideo
1891,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,314.npy,NaturalVideo,300,6-9,6-9_314_NaturalVideo
1892,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,400.npy,NaturalVideo,300,6-9,6-9_400_NaturalVideo
1893,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,491.npy,Gabor,300,6-9,6-9_491_Gabor
1894,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,683.npy,NaturalImages,325,6-9,6-9_683_NaturalImages
1895,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,374.npy,Gabor,300,6-9,6-9_374_Gabor
1896,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,59.npy,Gabor,300,6-9,6-9_59_Gabor
1897,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,329.npy,NaturalVideo,300,6-9,6-9_329_NaturalVideo
1898,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,46.npy,NaturalVideo,300,6-9,6-9_46_NaturalVideo
1899,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,730.npy,NaturalImages,310,6-9,6-9_730_NaturalImages
1900,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,81.npy,NaturalVideo,300,6-9,6-9_81_NaturalVideo
1901,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,137.npy,NaturalVideo,300,6-9,6-9_137_NaturalVideo
1902,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,125.npy,RandomDots,240,6-9,6-9_125_RandomDots
1903,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,42.npy,NaturalVideo,300,6-9,6-9_42_NaturalVideo
1904,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,144.npy,NaturalVideo,300,6-9,6-9_144_NaturalVideo
1905,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,41.npy,NaturalVideo,300,6-9,6-9_41_NaturalVideo
1906,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,561.npy,NaturalVideo,300,6-9,6-9_561_NaturalVideo
1907,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,347.npy,NaturalVideo,300,6-9,6-9_347_NaturalVideo
1908,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,2.npy,RandomDots,240,6-9,6-9_2_RandomDots
1909,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,564.npy,NaturalVideo,300,6-9,6-9_564_NaturalVideo
1910,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,84.npy,NaturalVideo,300,6-9,6-9_84_NaturalVideo
1911,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,544.npy,NaturalVideo,300,6-9,6-9_544_NaturalVideo
1912,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,382.npy,NaturalVideo,300,6-9,6-9_382_NaturalVideo
1913,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,537.npy,NaturalVideo,300,6-9,6-9_537_NaturalVideo
1914,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,724.npy,NaturalImages,315,6-9,6-9_724_NaturalImages
1915,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,152.npy,Gabor,300,6-9,6-9_152_Gabor
1916,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,563.npy,NaturalVideo,300,6-9,6-9_563_NaturalVideo
1917,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,31.npy,NaturalVideo,300,6-9,6-9_31_NaturalVideo
1918,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,539.npy,NaturalVideo,300,6-9,6-9_539_NaturalVideo
1919,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,150.npy,NaturalVideo,300,6-9,6-9_150_NaturalVideo
1920,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,252.npy,Gabor,300,6-9,6-9_252_Gabor
1921,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,281.npy,NaturalVideo,300,6-9,6-9_281_NaturalVideo
1922,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,151.npy,NaturalVideo,300,6-9,6-9_151_NaturalVideo
1923,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,696.npy,NaturalImages,315,6-9,6-9_696_NaturalImages
1924,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,89.npy,NaturalVideo,300,6-9,6-9_89_NaturalVideo
1925,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,70.npy,NaturalVideo,300,6-9,6-9_70_NaturalVideo
1926,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,531.npy,NaturalVideo,300,6-9,6-9_531_NaturalVideo
1927,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,218.npy,Gabor,300,6-9,6-9_218_Gabor
1928,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,295.npy,NaturalVideo,300,6-9,6-9_295_NaturalVideo
1929,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,244.npy,Gabor,300,6-9,6-9_244_Gabor
1930,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,182.npy,NaturalVideo,300,6-9,6-9_182_NaturalVideo
1931,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,560.npy,NaturalVideo,300,6-9,6-9_560_NaturalVideo
1932,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,36.npy,NaturalVideo,300,6-9,6-9_36_NaturalVideo
1933,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,644.npy,NaturalVideo,300,6-9,6-9_644_NaturalVideo
1934,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,63.npy,NaturalVideo,300,6-9,6-9_63_NaturalVideo
1935,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,221.npy,RandomDots,240,6-9,6-9_221_RandomDots
1936,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,363.npy,NaturalVideo,300,6-9,6-9_363_NaturalVideo
1937,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,56.npy,NaturalVideo,300,6-9,6-9_56_NaturalVideo
1938,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,227.npy,NaturalVideo,300,6-9,6-9_227_NaturalVideo
1939,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,606.npy,RandomDots,240,6-9,6-9_606_RandomDots
1940,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,515.npy,RandomDots,240,6-9,6-9_515_RandomDots
1941,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,177.npy,NaturalVideo,300,6-9,6-9_177_NaturalVideo
1942,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,212.npy,NaturalVideo,300,6-9,6-9_212_NaturalVideo
1943,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,370.npy,NaturalVideo,300,6-9,6-9_370_NaturalVideo
1944,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,456.npy,Gabor,300,6-9,6-9_456_Gabor
1945,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,242.npy,NaturalVideo,300,6-9,6-9_242_NaturalVideo
1946,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,34.npy,Gabor,300,6-9,6-9_34_Gabor
1947,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,477.npy,Gabor,300,6-9,6-9_477_Gabor
1948,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,615.npy,NaturalVideo,300,6-9,6-9_615_NaturalVideo
1949,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,562.npy,NaturalVideo,300,6-9,6-9_562_NaturalVideo
1950,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,494.npy,Gabor,300,6-9,6-9_494_Gabor
1951,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,387.npy,NaturalVideo,300,6-9,6-9_387_NaturalVideo
1952,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,296.npy,NaturalVideo,300,6-9,6-9_296_NaturalVideo
1953,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,25.npy,Gabor,300,6-9,6-9_25_Gabor
1954,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,419.npy,NaturalVideo,300,6-9,6-9_419_NaturalVideo
1955,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,113.npy,RandomDots,240,6-9,6-9_113_RandomDots
1956,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,161.npy,NaturalVideo,300,6-9,6-9_161_NaturalVideo
1957,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,312.npy,NaturalVideo,300,6-9,6-9_312_NaturalVideo
1958,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,115.npy,NaturalVideo,300,6-9,6-9_115_NaturalVideo
1959,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,291.npy,Gabor,300,6-9,6-9_291_Gabor
1960,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,450.npy,NaturalVideo,300,6-9,6-9_450_NaturalVideo
1961,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,153.npy,RandomDots,240,6-9,6-9_153_RandomDots
1962,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,718.npy,NaturalImages,325,6-9,6-9_718_NaturalImages
1963,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,464.npy,NaturalVideo,300,6-9,6-9_464_NaturalVideo
1964,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,169.npy,Gabor,300,6-9,6-9_169_Gabor
1965,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,488.npy,NaturalVideo,300,6-9,6-9_488_NaturalVideo
1966,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,556.npy,RandomDots,240,6-9,6-9_556_RandomDots
1967,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,204.npy,Gabor,300,6-9,6-9_204_Gabor
1968,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,442.npy,NaturalVideo,300,6-9,6-9_442_NaturalVideo
1969,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,657.npy,NaturalVideo,300,6-9,6-9_657_NaturalVideo
1970,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,700.npy,NaturalImages,325,6-9,6-9_700_NaturalImages
1971,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,83.npy,NaturalVideo,300,6-9,6-9_83_NaturalVideo
1972,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,711.npy,NaturalImages,320,6-9,6-9_711_NaturalImages
1973,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,454.npy,NaturalVideo,300,6-9,6-9_454_NaturalVideo
1974,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,214.npy,NaturalVideo,300,6-9,6-9_214_NaturalVideo
1975,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,271.npy,NaturalVideo,300,6-9,6-9_271_NaturalVideo
1976,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,648.npy,NaturalVideo,300,6-9,6-9_648_NaturalVideo
1977,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,321.npy,NaturalVideo,300,6-9,6-9_321_NaturalVideo
1978,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,465.npy,RandomDots,240,6-9,6-9_465_RandomDots
1979,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,37.npy,NaturalVideo,300,6-9,6-9_37_NaturalVideo
1980,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,671.npy,NaturalVideo,300,6-9,6-9_671_NaturalVideo
1981,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,60.npy,NaturalVideo,300,6-9,6-9_60_NaturalVideo
1982,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,98.npy,NaturalVideo,300,6-9,6-9_98_NaturalVideo
1983,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,621.npy,NaturalVideo,300,6-9,6-9_621_NaturalVideo
1984,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,434.npy,NaturalVideo,300,6-9,6-9_434_NaturalVideo
1985,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,706.npy,NaturalImages,310,6-9,6-9_706_NaturalImages
1986,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,58.npy,NaturalVideo,300,6-9,6-9_58_NaturalVideo
1987,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,103.npy,RandomDots,240,6-9,6-9_103_RandomDots
1988,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,699.npy,NaturalImages,318,6-9,6-9_699_NaturalImages
1989,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,415.npy,NaturalVideo,300,6-9,6-9_415_NaturalVideo
1990,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,504.npy,NaturalVideo,300,6-9,6-9_504_NaturalVideo
1991,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,375.npy,NaturalVideo,300,6-9,6-9_375_NaturalVideo
1992,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,101.npy,NaturalVideo,300,6-9,6-9_101_NaturalVideo
1993,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,75.npy,NaturalVideo,300,6-9,6-9_75_NaturalVideo
1994,dynamic29234-6-9-Video-8744edeac3b4d1ce16b680916b5267ce,674.npy,NaturalVideo,300,6-9,6-9_674_NaturalVideo
